edad,educacion,credito_hipotecario,credito_consumo,duracion_llamada_seg,contactos_esta_campana,contactos_previos,resultado_campana_anterior,tasa_euribor,contrata
35.0,5.0,1.0,1.0,41.0,1.0,0.0,0.0,4.964,0
35.0,6.0,1.0,0.0,884.0,2.0,0.0,0.0,4.964,1
51.0,3.0,1.0,1.0,129.0,1.0,0.0,0.0,4.964,0
33.0,6.0,0.0,0.0,277.0,2.0,0.0,0.0,4.964,0
50.0,3.0,1.0,0.0,219.0,7.0,0.0,0.0,4.964,0
41.0,6.0,0.0,0.0,120.0,2.0,0.0,0.0,4.964,0
30.0,5.0,1.0,0.0,138.0,4.0,0.0,0.0,4.964,0
29.0,6.0,1.0,0.0,234.0,3.0,0.0,0.0,4.964,0
54.0,4.0,1.0,1.0,904.0,3.0,0.0,0.0,4.964,1
47.0,,1.0,0.0,227.0,3.0,0.0,0.0,4.964,0
54.0,4.0,1.0,0.0,136.0,3.0,0.0,0.0,4.964,0
38.0,6.0,1.0,0.0,109.0,2.0,0.0,0.0,4.964,0
54.0,1.0,1.0,0.0,86.0,3.0,0.0,0.0,4.964,0
45.0,2.0,1.0,0.0,671.0,2.0,0.0,0.0,4.963,1
41.0,5.0,0.0,0.0,203.0,2.0,0.0,0.0,4.963,0
39.0,6.0,1.0,0.0,114.0,3.0,0.0,0.0,4.963,0
59.0,6.0,1.0,0.0,113.0,2.0,0.0,0.0,4.963,0
30.0,6.0,0.0,0.0,313.0,2.0,0.0,0.0,4.963,0
34.0,6.0,1.0,0.0,452.0,2.0,0.0,0.0,4.963,0
31.0,6.0,0.0,0.0,34.0,11.0,0.0,0.0,4.963,0
38.0,6.0,0.0,0.0,172.0,2.0,0.0,0.0,4.963,0
37.0,5.0,1.0,0.0,89.0,2.0,0.0,0.0,4.963,0
35.0,6.0,1.0,1.0,100.0,3.0,0.0,0.0,4.963,0
30.0,6.0,1.0,0.0,75.0,4.0,0.0,0.0,4.963,0
52.0,1.0,0.0,0.0,498.0,2.0,0.0,0.0,4.963,0
31.0,6.0,1.0,1.0,203.0,2.0,0.0,0.0,4.963,0
31.0,6.0,1.0,0.0,96.0,7.0,0.0,0.0,4.963,0
52.0,1.0,0.0,0.0,585.0,2.0,0.0,0.0,4.963,0
44.0,6.0,1.0,0.0,240.0,2.0,0.0,0.0,4.963,0
43.0,6.0,1.0,0.0,134.0,4.0,0.0,0.0,4.963,0
29.0,4.0,1.0,1.0,36.0,3.0,0.0,0.0,4.963,0
33.0,6.0,1.0,0.0,702.0,1.0,0.0,0.0,4.963,0
44.0,1.0,1.0,0.0,79.0,1.0,0.0,0.0,4.963,0
38.0,6.0,0.0,0.0,102.0,5.0,0.0,0.0,4.963,0
41.0,6.0,0.0,0.0,173.0,2.0,0.0,0.0,4.963,0
52.0,6.0,0.0,0.0,91.0,2.0,0.0,0.0,4.963,0
38.0,6.0,0.0,0.0,280.0,10.0,0.0,0.0,4.963,0
34.0,6.0,0.0,1.0,103.0,3.0,0.0,0.0,4.963,0
53.0,5.0,0.0,0.0,119.0,3.0,0.0,0.0,4.963,0
55.0,5.0,1.0,1.0,199.0,4.0,0.0,0.0,4.963,0
30.0,6.0,0.0,0.0,514.0,7.0,0.0,0.0,4.963,0
31.0,6.0,1.0,1.0,85.0,1.0,0.0,0.0,4.963,0
30.0,6.0,0.0,0.0,180.0,1.0,0.0,0.0,4.963,0
36.0,6.0,1.0,1.0,134.0,1.0,0.0,0.0,4.963,0
41.0,5.0,1.0,0.0,984.0,1.0,0.0,0.0,4.963,0
34.0,4.0,1.0,0.0,48.0,5.0,0.0,0.0,4.963,0
54.0,6.0,1.0,0.0,261.0,4.0,0.0,0.0,4.963,0
29.0,6.0,1.0,0.0,155.0,2.0,0.0,0.0,4.963,0
32.0,6.0,1.0,1.0,128.0,2.0,0.0,0.0,4.963,0
34.0,6.0,1.0,0.0,103.0,4.0,0.0,0.0,4.963,0
52.0,1.0,0.0,0.0,149.0,3.0,0.0,0.0,4.963,0
31.0,6.0,0.0,1.0,35.0,10.0,0.0,0.0,4.963,0
55.0,1.0,1.0,1.0,213.0,3.0,0.0,0.0,4.963,0
49.0,4.0,1.0,0.0,194.0,2.0,0.0,0.0,4.963,1
33.0,6.0,1.0,1.0,174.0,4.0,0.0,0.0,4.963,0
30.0,6.0,0.0,0.0,123.0,4.0,0.0,0.0,4.963,0
37.0,6.0,1.0,0.0,395.0,3.0,0.0,0.0,4.963,0
48.0,3.0,1.0,0.0,243.0,7.0,0.0,0.0,4.963,0
50.0,1.0,0.0,0.0,159.0,5.0,0.0,0.0,4.963,0
29.0,6.0,0.0,1.0,119.0,6.0,0.0,0.0,4.963,0
48.0,4.0,1.0,0.0,241.0,4.0,0.0,0.0,4.963,0
31.0,6.0,1.0,0.0,314.0,3.0,0.0,0.0,4.963,0
33.0,6.0,1.0,0.0,153.0,7.0,0.0,0.0,4.963,0
35.0,5.0,1.0,0.0,189.0,5.0,0.0,0.0,4.963,0
32.0,6.0,0.0,0.0,195.0,7.0,0.0,0.0,4.963,0
52.0,4.0,1.0,0.0,575.0,2.0,0.0,0.0,4.963,0
33.0,6.0,0.0,0.0,247.0,9.0,0.0,0.0,4.963,0
27.0,6.0,0.0,0.0,97.0,4.0,0.0,0.0,4.963,0
37.0,6.0,0.0,0.0,208.0,1.0,0.0,0.0,4.963,0
40.0,6.0,0.0,0.0,203.0,1.0,0.0,0.0,4.963,0
35.0,5.0,0.0,0.0,255.0,1.0,0.0,0.0,4.963,0
32.0,6.0,0.0,0.0,56.0,5.0,0.0,0.0,4.963,0
44.0,3.0,0.0,0.0,787.0,1.0,0.0,0.0,4.963,0
34.0,6.0,1.0,0.0,87.0,1.0,0.0,0.0,4.963,0
49.0,5.0,0.0,0.0,432.0,9.0,0.0,0.0,4.963,0
56.0,6.0,0.0,0.0,331.0,1.0,0.0,0.0,4.963,0
33.0,6.0,1.0,0.0,55.0,2.0,0.0,0.0,4.963,0
42.0,4.0,1.0,0.0,173.0,1.0,0.0,0.0,4.963,0
32.0,5.0,0.0,0.0,215.0,1.0,0.0,0.0,4.963,0
46.0,5.0,0.0,0.0,235.0,2.0,0.0,0.0,4.963,0
32.0,5.0,,,151.0,7.0,0.0,0.0,4.963,0
31.0,5.0,0.0,0.0,51.0,1.0,0.0,0.0,4.963,0
36.0,6.0,0.0,0.0,504.0,2.0,0.0,0.0,4.963,0
36.0,6.0,1.0,0.0,121.0,2.0,0.0,0.0,4.963,0
32.0,6.0,1.0,0.0,125.0,10.0,0.0,0.0,4.963,0
54.0,1.0,1.0,0.0,133.0,2.0,0.0,0.0,4.963,0
58.0,4.0,0.0,0.0,290.0,1.0,0.0,0.0,4.963,0
47.0,1.0,0.0,1.0,41.0,1.0,0.0,0.0,4.963,0
36.0,6.0,1.0,0.0,139.0,1.0,0.0,0.0,4.963,0
36.0,6.0,0.0,0.0,97.0,3.0,0.0,0.0,4.963,0
29.0,6.0,0.0,0.0,391.0,3.0,0.0,0.0,4.963,0
35.0,6.0,1.0,1.0,398.0,1.0,0.0,0.0,4.963,0
33.0,5.0,1.0,0.0,276.0,1.0,0.0,0.0,4.963,0
33.0,5.0,1.0,0.0,452.0,1.0,0.0,0.0,4.963,0
40.0,6.0,0.0,0.0,73.0,1.0,0.0,0.0,4.963,0
33.0,4.0,1.0,0.0,195.0,1.0,0.0,0.0,4.963,0
30.0,6.0,1.0,0.0,176.0,2.0,0.0,0.0,4.963,0
34.0,4.0,0.0,0.0,188.0,2.0,0.0,0.0,4.963,0
36.0,6.0,0.0,1.0,35.0,2.0,0.0,0.0,4.963,0
36.0,6.0,1.0,0.0,74.0,1.0,0.0,0.0,4.963,0
47.0,4.0,1.0,0.0,292.0,1.0,0.0,0.0,4.963,0
44.0,,,,163.0,1.0,0.0,0.0,4.963,0
31.0,6.0,1.0,0.0,191.0,2.0,0.0,0.0,4.963,0
48.0,5.0,0.0,0.0,66.0,1.0,0.0,0.0,4.963,0
36.0,5.0,1.0,1.0,69.0,1.0,0.0,0.0,4.963,0
32.0,4.0,0.0,0.0,243.0,4.0,0.0,0.0,4.963,0
49.0,3.0,1.0,0.0,60.0,1.0,0.0,0.0,4.963,0
30.0,5.0,1.0,0.0,111.0,1.0,0.0,0.0,4.963,0
49.0,4.0,0.0,1.0,144.0,2.0,0.0,0.0,4.963,0
33.0,5.0,0.0,0.0,120.0,3.0,0.0,0.0,4.963,0
41.0,3.0,0.0,0.0,102.0,1.0,0.0,0.0,4.963,0
36.0,6.0,1.0,0.0,181.0,3.0,0.0,0.0,4.963,0
31.0,6.0,0.0,0.0,111.0,1.0,0.0,0.0,4.963,0
36.0,6.0,0.0,0.0,288.0,1.0,0.0,0.0,4.963,0
32.0,6.0,1.0,1.0,69.0,3.0,0.0,0.0,4.963,0
30.0,4.0,1.0,0.0,385.0,2.0,0.0,0.0,4.963,0
54.0,5.0,0.0,0.0,99.0,1.0,0.0,0.0,4.963,0
54.0,1.0,1.0,1.0,53.0,2.0,0.0,0.0,4.963,0
29.0,6.0,1.0,0.0,139.0,2.0,0.0,0.0,4.963,0
29.0,6.0,1.0,0.0,144.0,3.0,0.0,0.0,4.963,0
41.0,6.0,0.0,0.0,117.0,3.0,0.0,0.0,4.963,0
32.0,6.0,1.0,1.0,231.0,3.0,0.0,0.0,4.963,0
50.0,2.0,1.0,0.0,264.0,1.0,0.0,0.0,4.963,0
31.0,6.0,1.0,0.0,367.0,1.0,0.0,0.0,4.963,0
31.0,6.0,1.0,0.0,174.0,1.0,0.0,0.0,4.963,0
43.0,4.0,1.0,0.0,88.0,1.0,0.0,0.0,4.963,0
38.0,6.0,1.0,0.0,173.0,1.0,0.0,0.0,4.963,0
33.0,6.0,,,313.0,3.0,0.0,0.0,4.963,0
29.0,6.0,1.0,0.0,82.0,3.0,0.0,0.0,4.963,0
40.0,6.0,0.0,0.0,105.0,5.0,0.0,0.0,4.963,0
31.0,6.0,1.0,0.0,290.0,9.0,0.0,0.0,4.963,1
37.0,4.0,0.0,0.0,249.0,3.0,0.0,0.0,4.963,0
29.0,6.0,1.0,0.0,112.0,5.0,0.0,0.0,4.963,0
45.0,5.0,0.0,0.0,706.0,3.0,0.0,0.0,4.963,0
52.0,,0.0,0.0,228.0,5.0,0.0,0.0,4.963,0
58.0,2.0,1.0,0.0,166.0,3.0,0.0,0.0,4.963,0
31.0,4.0,1.0,1.0,242.0,3.0,0.0,0.0,4.963,0
38.0,6.0,1.0,1.0,235.0,5.0,0.0,0.0,4.963,0
60.0,1.0,1.0,1.0,595.0,8.0,0.0,0.0,4.963,0
51.0,1.0,,,480.0,1.0,0.0,0.0,4.963,1
38.0,6.0,1.0,1.0,131.0,5.0,0.0,0.0,4.964,0
42.0,4.0,0.0,0.0,113.0,3.0,0.0,0.0,4.964,0
59.0,6.0,1.0,0.0,264.0,3.0,0.0,0.0,4.964,0
33.0,6.0,0.0,0.0,154.0,1.0,0.0,0.0,4.964,0
33.0,6.0,1.0,0.0,81.0,3.0,0.0,0.0,4.964,0
53.0,6.0,0.0,0.0,50.0,2.0,0.0,0.0,4.964,0
33.0,6.0,1.0,0.0,134.0,1.0,0.0,0.0,4.964,0
49.0,6.0,0.0,0.0,64.0,1.0,0.0,0.0,4.964,0
32.0,4.0,0.0,0.0,55.0,1.0,0.0,0.0,4.964,0
43.0,6.0,0.0,0.0,104.0,2.0,0.0,0.0,4.964,0
29.0,6.0,0.0,0.0,256.0,2.0,0.0,0.0,4.964,0
40.0,4.0,1.0,1.0,18.0,4.0,0.0,0.0,4.964,0
42.0,4.0,1.0,0.0,138.0,1.0,0.0,0.0,4.964,0
33.0,6.0,0.0,0.0,88.0,1.0,0.0,0.0,4.964,0
36.0,5.0,1.0,0.0,157.0,1.0,0.0,0.0,4.964,0
40.0,5.0,1.0,0.0,84.0,1.0,0.0,0.0,4.964,0
40.0,5.0,0.0,0.0,113.0,1.0,0.0,0.0,4.964,0
29.0,6.0,0.0,0.0,53.0,1.0,0.0,0.0,4.964,0
29.0,6.0,1.0,0.0,195.0,1.0,0.0,0.0,4.964,0
44.0,4.0,0.0,0.0,70.0,1.0,0.0,0.0,4.964,0
42.0,5.0,1.0,0.0,543.0,1.0,0.0,0.0,4.964,1
45.0,4.0,0.0,0.0,110.0,2.0,0.0,0.0,4.964,0
31.0,6.0,1.0,1.0,90.0,3.0,0.0,0.0,4.964,0
54.0,5.0,1.0,0.0,104.0,1.0,0.0,0.0,4.964,0
37.0,6.0,0.0,0.0,193.0,2.0,0.0,0.0,4.964,0
56.0,6.0,0.0,0.0,552.0,3.0,0.0,0.0,4.964,1
31.0,6.0,0.0,0.0,60.0,1.0,0.0,0.0,4.964,0
37.0,6.0,0.0,1.0,162.0,2.0,0.0,0.0,4.964,0
29.0,6.0,1.0,0.0,875.0,2.0,0.0,0.0,4.964,1
49.0,6.0,1.0,0.0,552.0,2.0,0.0,0.0,4.964,0
47.0,5.0,1.0,0.0,185.0,2.0,0.0,0.0,4.964,0
30.0,3.0,0.0,0.0,219.0,1.0,0.0,0.0,4.964,0
40.0,5.0,0.0,0.0,113.0,2.0,0.0,0.0,4.964,0
31.0,6.0,0.0,0.0,196.0,1.0,0.0,0.0,4.964,0
43.0,6.0,1.0,0.0,118.0,1.0,0.0,0.0,4.964,0
44.0,5.0,1.0,0.0,112.0,1.0,0.0,0.0,4.964,0
53.0,6.0,0.0,0.0,103.0,1.0,0.0,0.0,4.964,0
53.0,6.0,1.0,1.0,277.0,1.0,0.0,0.0,4.964,0
30.0,6.0,1.0,0.0,215.0,1.0,0.0,0.0,4.964,0
57.0,4.0,0.0,0.0,71.0,1.0,0.0,0.0,4.964,0
31.0,6.0,1.0,0.0,87.0,1.0,0.0,0.0,4.964,0
29.0,5.0,0.0,0.0,111.0,1.0,0.0,0.0,4.964,0
31.0,6.0,1.0,0.0,763.0,9.0,0.0,0.0,4.964,1
36.0,6.0,,,889.0,2.0,0.0,0.0,4.964,0
31.0,6.0,0.0,0.0,195.0,1.0,0.0,0.0,4.964,0
29.0,6.0,0.0,0.0,210.0,1.0,0.0,0.0,4.964,0
30.0,6.0,1.0,1.0,112.0,6.0,0.0,0.0,4.964,0
35.0,5.0,1.0,0.0,75.0,6.0,0.0,0.0,4.964,0
53.0,6.0,0.0,0.0,184.0,3.0,0.0,0.0,4.964,0
37.0,6.0,1.0,0.0,194.0,3.0,0.0,0.0,4.964,0
43.0,6.0,0.0,0.0,398.0,2.0,0.0,0.0,4.964,0
36.0,5.0,1.0,0.0,90.0,1.0,0.0,0.0,4.964,0
29.0,6.0,1.0,0.0,718.0,1.0,0.0,0.0,4.964,1
35.0,6.0,0.0,1.0,174.0,1.0,0.0,0.0,4.964,0
43.0,6.0,0.0,1.0,380.0,3.0,0.0,0.0,4.964,0
32.0,6.0,0.0,0.0,327.0,3.0,0.0,0.0,4.964,0
48.0,3.0,0.0,0.0,627.0,2.0,0.0,0.0,4.964,1
46.0,6.0,0.0,0.0,696.0,3.0,0.0,0.0,4.964,0
32.0,4.0,1.0,0.0,304.0,3.0,0.0,0.0,4.964,0
33.0,4.0,1.0,0.0,129.0,1.0,0.0,0.0,4.964,0
48.0,4.0,1.0,0.0,132.0,1.0,0.0,0.0,4.964,0
39.0,1.0,0.0,0.0,975.0,2.0,0.0,0.0,4.964,0
41.0,5.0,1.0,0.0,89.0,4.0,0.0,0.0,4.964,0
31.0,6.0,0.0,0.0,147.0,3.0,0.0,0.0,4.964,0
33.0,6.0,1.0,0.0,50.0,3.0,0.0,0.0,4.964,0
36.0,6.0,1.0,0.0,134.0,3.0,0.0,0.0,4.964,0
34.0,4.0,1.0,0.0,99.0,3.0,0.0,0.0,4.964,0
37.0,5.0,1.0,0.0,181.0,3.0,0.0,0.0,4.964,0
30.0,6.0,1.0,0.0,195.0,7.0,0.0,0.0,4.964,0
29.0,5.0,1.0,1.0,162.0,3.0,0.0,0.0,4.964,0
48.0,4.0,1.0,0.0,310.0,1.0,0.0,0.0,4.963,0
35.0,5.0,0.0,1.0,66.0,1.0,0.0,0.0,4.963,0
42.0,4.0,1.0,0.0,140.0,7.0,0.0,0.0,4.963,0
53.0,6.0,1.0,0.0,238.0,1.0,0.0,0.0,4.963,0
44.0,1.0,1.0,0.0,164.0,1.0,0.0,0.0,4.963,0
52.0,5.0,0.0,0.0,351.0,3.0,0.0,0.0,4.963,0
35.0,6.0,0.0,0.0,246.0,1.0,0.0,0.0,4.963,0
47.0,6.0,0.0,0.0,429.0,1.0,0.0,0.0,4.963,0
30.0,6.0,0.0,0.0,101.0,1.0,0.0,0.0,4.963,0
37.0,5.0,1.0,0.0,115.0,1.0,0.0,0.0,4.963,0
35.0,5.0,1.0,0.0,234.0,2.0,0.0,0.0,4.963,0
48.0,4.0,1.0,1.0,101.0,1.0,0.0,0.0,4.963,0
30.0,5.0,1.0,0.0,121.0,1.0,0.0,0.0,4.963,0
32.0,6.0,0.0,0.0,97.0,1.0,0.0,0.0,4.963,0
58.0,6.0,1.0,1.0,299.0,2.0,0.0,0.0,4.963,0
46.0,3.0,1.0,0.0,64.0,1.0,0.0,0.0,4.963,0
47.0,4.0,0.0,0.0,819.0,6.0,0.0,0.0,4.963,1
29.0,6.0,1.0,1.0,91.0,1.0,0.0,0.0,4.963,0
45.0,6.0,0.0,0.0,545.0,3.0,0.0,0.0,4.963,0
37.0,6.0,0.0,1.0,1505.0,3.0,0.0,0.0,4.963,1
56.0,3.0,0.0,0.0,180.0,3.0,0.0,0.0,4.963,0
49.0,4.0,1.0,0.0,238.0,2.0,0.0,0.0,4.963,0
31.0,6.0,0.0,0.0,419.0,3.0,0.0,0.0,4.963,0
56.0,3.0,1.0,0.0,107.0,3.0,0.0,0.0,4.963,0
51.0,6.0,1.0,0.0,175.0,1.0,0.0,0.0,4.963,0
49.0,6.0,1.0,0.0,89.0,1.0,0.0,0.0,4.963,0
45.0,4.0,1.0,0.0,660.0,1.0,0.0,0.0,4.963,0
33.0,5.0,,,946.0,2.0,0.0,0.0,4.963,1
31.0,6.0,1.0,0.0,202.0,2.0,0.0,0.0,4.963,0
49.0,3.0,1.0,0.0,114.0,1.0,0.0,0.0,4.963,0
44.0,5.0,1.0,0.0,239.0,6.0,0.0,0.0,4.963,0
32.0,6.0,1.0,0.0,719.0,4.0,0.0,0.0,4.963,0
29.0,4.0,1.0,0.0,144.0,1.0,0.0,0.0,4.963,0
35.0,6.0,1.0,0.0,154.0,5.0,0.0,0.0,4.963,0
49.0,1.0,1.0,1.0,256.0,4.0,0.0,0.0,4.963,0
33.0,6.0,1.0,0.0,686.0,4.0,0.0,0.0,4.963,1
48.0,6.0,0.0,0.0,165.0,3.0,0.0,0.0,4.963,0
47.0,4.0,0.0,0.0,42.0,3.0,0.0,0.0,4.963,0
34.0,5.0,1.0,0.0,239.0,3.0,0.0,0.0,4.963,0
40.0,6.0,1.0,0.0,77.0,6.0,0.0,0.0,4.963,0
31.0,6.0,1.0,0.0,142.0,2.0,0.0,0.0,4.963,0
54.0,1.0,0.0,0.0,314.0,3.0,0.0,0.0,4.963,0
32.0,6.0,1.0,0.0,148.0,3.0,0.0,0.0,4.963,0
31.0,6.0,1.0,0.0,280.0,7.0,0.0,0.0,4.963,0
50.0,6.0,1.0,0.0,129.0,3.0,0.0,0.0,4.963,0
33.0,6.0,1.0,1.0,64.0,1.0,0.0,0.0,4.964,0
31.0,6.0,1.0,0.0,76.0,4.0,0.0,0.0,4.964,0
55.0,5.0,1.0,0.0,122.0,1.0,0.0,0.0,4.964,0
51.0,1.0,1.0,0.0,586.0,1.0,0.0,0.0,4.964,0
45.0,0.0,1.0,0.0,127.0,1.0,0.0,0.0,4.964,0
44.0,4.0,1.0,0.0,111.0,1.0,0.0,0.0,4.964,0
33.0,6.0,1.0,0.0,576.0,1.0,0.0,0.0,4.964,1
38.0,6.0,1.0,0.0,119.0,4.0,0.0,0.0,4.964,0
46.0,,0.0,0.0,739.0,1.0,0.0,0.0,4.964,1
39.0,5.0,0.0,0.0,158.0,1.0,0.0,0.0,4.964,0
51.0,2.0,0.0,0.0,393.0,1.0,0.0,0.0,4.964,0
30.0,4.0,1.0,0.0,90.0,1.0,0.0,0.0,4.964,0
56.0,,1.0,0.0,157.0,4.0,0.0,0.0,4.964,0
46.0,,0.0,0.0,229.0,1.0,0.0,0.0,4.964,0
47.0,6.0,0.0,0.0,215.0,1.0,0.0,0.0,4.964,0
34.0,4.0,1.0,0.0,107.0,1.0,0.0,0.0,4.964,0
49.0,4.0,0.0,0.0,125.0,2.0,0.0,0.0,4.964,0
37.0,6.0,1.0,0.0,177.0,1.0,0.0,0.0,4.964,0
34.0,6.0,0.0,1.0,944.0,7.0,0.0,0.0,4.964,0
37.0,4.0,1.0,0.0,125.0,1.0,0.0,0.0,4.964,0
35.0,4.0,0.0,0.0,1258.0,1.0,0.0,0.0,4.964,1
33.0,6.0,0.0,0.0,115.0,1.0,0.0,0.0,4.964,0
46.0,2.0,1.0,0.0,119.0,1.0,0.0,0.0,4.964,0
59.0,,1.0,1.0,79.0,1.0,0.0,0.0,4.964,0
59.0,,0.0,0.0,69.0,1.0,0.0,0.0,4.964,0
30.0,4.0,0.0,0.0,111.0,1.0,0.0,0.0,4.964,0
40.0,4.0,1.0,0.0,73.0,1.0,0.0,0.0,4.964,0
52.0,6.0,1.0,0.0,78.0,1.0,0.0,0.0,4.964,0
36.0,4.0,1.0,0.0,171.0,11.0,0.0,0.0,4.964,0
31.0,6.0,0.0,0.0,168.0,1.0,0.0,0.0,4.964,0
38.0,6.0,1.0,0.0,131.0,1.0,0.0,0.0,4.964,0
38.0,6.0,1.0,1.0,572.0,1.0,0.0,0.0,4.964,0
34.0,5.0,0.0,0.0,336.0,1.0,0.0,0.0,4.964,0
48.0,6.0,0.0,0.0,232.0,1.0,0.0,0.0,4.964,0
31.0,6.0,0.0,0.0,243.0,2.0,0.0,0.0,4.964,0
53.0,1.0,0.0,0.0,91.0,2.0,0.0,0.0,4.964,0
59.0,6.0,0.0,0.0,217.0,3.0,0.0,0.0,4.964,0
49.0,4.0,1.0,0.0,112.0,2.0,0.0,0.0,4.964,0
31.0,1.0,0.0,0.0,742.0,2.0,0.0,0.0,4.964,0
32.0,6.0,1.0,0.0,200.0,2.0,0.0,0.0,4.964,0
29.0,6.0,1.0,0.0,101.0,2.0,0.0,0.0,4.964,0
42.0,6.0,0.0,0.0,361.0,2.0,0.0,0.0,4.964,0
36.0,5.0,0.0,1.0,66.0,4.0,0.0,0.0,4.964,0
57.0,5.0,0.0,0.0,199.0,4.0,0.0,0.0,4.964,0
52.0,1.0,0.0,0.0,69.0,2.0,0.0,0.0,4.964,0
29.0,5.0,0.0,0.0,198.0,1.0,0.0,0.0,4.964,0
57.0,5.0,1.0,0.0,195.0,3.0,0.0,0.0,4.964,0
55.0,3.0,0.0,0.0,385.0,6.0,0.0,0.0,4.964,0
30.0,6.0,1.0,0.0,217.0,4.0,0.0,0.0,4.964,0
40.0,6.0,1.0,0.0,117.0,3.0,0.0,0.0,4.964,0
47.0,3.0,0.0,0.0,538.0,2.0,0.0,0.0,4.964,0
39.0,5.0,0.0,0.0,337.0,2.0,0.0,0.0,4.964,0
51.0,3.0,0.0,0.0,81.0,2.0,0.0,0.0,4.964,0
41.0,6.0,1.0,0.0,97.0,3.0,0.0,0.0,4.964,0
55.0,5.0,0.0,0.0,203.0,1.0,0.0,0.0,4.964,0
44.0,0.0,0.0,0.0,460.0,1.0,0.0,0.0,4.964,0
30.0,6.0,0.0,0.0,186.0,3.0,0.0,0.0,4.964,0
36.0,5.0,1.0,0.0,215.0,7.0,0.0,0.0,4.964,0
37.0,6.0,1.0,1.0,239.0,3.0,0.0,0.0,4.964,0
32.0,5.0,0.0,0.0,309.0,5.0,0.0,0.0,4.964,0
45.0,5.0,1.0,1.0,98.0,5.0,0.0,0.0,4.964,0
39.0,1.0,0.0,0.0,155.0,2.0,0.0,0.0,4.964,0
36.0,4.0,0.0,1.0,263.0,1.0,0.0,0.0,4.964,0
31.0,5.0,0.0,0.0,109.0,1.0,0.0,0.0,4.964,0
32.0,6.0,1.0,0.0,124.0,1.0,0.0,0.0,4.964,0
58.0,4.0,0.0,0.0,155.0,5.0,0.0,0.0,4.964,0
35.0,6.0,1.0,0.0,176.0,4.0,0.0,0.0,4.964,0
31.0,4.0,1.0,0.0,138.0,1.0,0.0,0.0,4.964,0
45.0,2.0,0.0,0.0,200.0,1.0,0.0,0.0,4.964,0
52.0,4.0,,,116.0,5.0,0.0,0.0,4.965,0
35.0,1.0,1.0,0.0,87.0,1.0,0.0,0.0,4.965,0
50.0,6.0,1.0,0.0,540.0,3.0,0.0,0.0,4.965,0
31.0,5.0,0.0,0.0,122.0,2.0,0.0,0.0,4.965,0
57.0,3.0,1.0,0.0,88.0,2.0,0.0,0.0,4.965,0
29.0,6.0,1.0,0.0,129.0,3.0,0.0,0.0,4.965,0
59.0,3.0,1.0,0.0,337.0,4.0,0.0,0.0,4.965,0
50.0,1.0,0.0,0.0,79.0,3.0,0.0,0.0,4.965,0
33.0,5.0,1.0,0.0,417.0,2.0,0.0,0.0,4.965,0
58.0,6.0,0.0,0.0,129.0,2.0,0.0,0.0,4.965,0
50.0,1.0,0.0,0.0,343.0,1.0,0.0,0.0,4.965,0
47.0,1.0,1.0,0.0,149.0,7.0,0.0,0.0,4.965,0
56.0,,0.0,0.0,160.0,3.0,0.0,0.0,4.965,0
35.0,5.0,0.0,0.0,90.0,2.0,0.0,0.0,4.965,0
37.0,6.0,1.0,0.0,108.0,2.0,0.0,0.0,4.965,0
32.0,6.0,1.0,0.0,143.0,5.0,0.0,0.0,4.965,0
45.0,1.0,0.0,0.0,463.0,14.0,0.0,0.0,4.965,0
53.0,6.0,1.0,0.0,343.0,2.0,0.0,0.0,4.965,0
37.0,6.0,0.0,0.0,102.0,2.0,0.0,0.0,4.965,0
42.0,5.0,1.0,0.0,72.0,2.0,0.0,0.0,4.965,0
29.0,6.0,0.0,1.0,146.0,2.0,0.0,0.0,4.965,0
48.0,4.0,1.0,1.0,72.0,1.0,0.0,0.0,4.965,0
33.0,6.0,0.0,0.0,177.0,2.0,0.0,0.0,4.965,0
59.0,3.0,1.0,0.0,93.0,6.0,0.0,0.0,4.965,0
40.0,5.0,0.0,0.0,94.0,3.0,0.0,0.0,4.965,0
57.0,3.0,1.0,0.0,154.0,2.0,0.0,0.0,4.965,0
56.0,,1.0,0.0,476.0,2.0,0.0,0.0,4.965,0
45.0,1.0,1.0,1.0,262.0,3.0,0.0,0.0,4.965,0
45.0,4.0,1.0,1.0,213.0,2.0,0.0,0.0,4.965,0
49.0,1.0,1.0,0.0,211.0,4.0,0.0,0.0,4.965,0
32.0,5.0,1.0,1.0,69.0,2.0,0.0,0.0,4.965,0
31.0,6.0,1.0,0.0,111.0,3.0,0.0,0.0,4.965,0
44.0,1.0,0.0,1.0,734.0,2.0,0.0,0.0,4.965,0
40.0,5.0,1.0,0.0,256.0,6.0,0.0,0.0,4.965,0
40.0,6.0,1.0,0.0,296.0,4.0,0.0,0.0,4.965,0
47.0,1.0,0.0,0.0,134.0,5.0,0.0,0.0,4.965,0
29.0,6.0,0.0,0.0,62.0,4.0,0.0,0.0,4.965,0
39.0,5.0,0.0,0.0,93.0,4.0,0.0,0.0,4.965,0
36.0,4.0,1.0,0.0,630.0,6.0,0.0,0.0,4.965,1
43.0,5.0,0.0,0.0,67.0,4.0,0.0,0.0,4.965,0
38.0,6.0,1.0,0.0,109.0,2.0,0.0,0.0,4.965,0
40.0,6.0,1.0,0.0,159.0,4.0,0.0,0.0,4.965,0
46.0,3.0,1.0,0.0,378.0,3.0,0.0,0.0,4.965,0
60.0,1.0,1.0,1.0,115.0,3.0,0.0,0.0,4.965,0
