latitud,longitud,area_construida,area_total,dormitorios,banos,estacionamiento,bodega,piscina,quincho,precio_uf,comuna,distancia_a_estacion_cercana,estacion_cercana,metro
-33.46933,-70.75478,50.0,62.0,3,2,Si,Si,Si,Si,1421.7786,MAIPU,1590.299657,Las Parcelas,No
-33.5441173,-70.5725334,95.0,137.0,1,1,Si,Si,Si,Si,4700.0,LA FLORIDA,1585.80877,Trinidad,No
-33.5441173,-70.5725334,95.0,137.0,1,1,Si,Si,Si,Si,4700.0,LA FLORIDA,1585.80877,Trinidad,No
-33.4318433,-70.5590994,152.0,334.0,3,3,Si,Si,Si,Si,11600.0,LA REINA,1579.583514,Principe de Gales,No
-33.5111858,-70.6409068,190.0,190.0,2,1,Si,Si,Si,Si,4308.43,SAN MIGUEL,1578.348656,Cuidad del Nino,No
-33.5052755,-70.5719375,66.0,185.0,3,1,No,No,No,No,1329.61,PENALOLEN,1576.717643,Las Torres,No
-33.5087861,-70.6401985,105.26,178.88,3,1,Si,Si,Si,Si,3231.32,SAN MIGUEL,1575.39035,Departamental,No
-33.5471564,-70.5721876,88.0,165.0,4,3,Si,Si,Si,Si,4950.0,LA FLORIDA,1574.76895,San Jose de la Estrella,No
-33.57381745,-70.5990153,82.0,108.0,3,3,Si,Si,Si,Si,1575.27,PUENTE ALTO,1574.585954,Elisa Correa,No
-33.5506818,-70.6032897,90.0,120.0,3,2,Si,Si,Si,Si,3300.0,LA FLORIDA,1572.614426,Trinidad,No
-33.5627484,-70.5696366,88.0,128.0,4,1,Si,Si,Si,Si,2950.0,LA FLORIDA,1570.036185,Los Quillayes,No
-33.583006,-70.565683,51.0,126.0,3,1,Si,Si,Si,Si,1300.0,PUENTE ALTO,1569.602631,Protectora de la Infancia,No
-33.6055944,-70.5926226,75.0,171.0,4,3,Si,Si,Si,Si,1871.475,PUENTE ALTO,1569.596659,Las Mercedes,No
-33.553732,-70.606859,,93.0,2,1,No,No,No,No,572.38,LA FLORIDA,1564.893431,La Granja,No
-33.5738521,-70.5988838,68.0,123.0,3,2,Si,Si,Si,Si,1615.66,PUENTE ALTO,1562.931133,Elisa Correa,No
-33.46774996,-70.55492878,125.0,180.0,5,3,Si,Si,Si,Si,3769.88,PENALOLEN,1562.142939,Fernando Castillo Velasco,No
-33.478187,-70.724669,74.0,191.0,4,1,No,No,No,No,1869.999995,MAIPU,1561.927431,Las Parcelas,No
-33.4600336,-70.7532335,90.0,147.0,3,1,Si,Si,Si,Si,2423.49,PUDAHUEL,1551.502727,Laguna Sur,No
-33.4600336,-70.7532335,90.0,147.0,3,1,Si,Si,Si,Si,2426.3,PUDAHUEL,1551.502727,Laguna Sur,No
-33.570804,-70.599302,54.0,133.0,3,1,No,No,No,No,1405.72,PUENTE ALTO,1547.288496,Elisa Correa,No
-33.39354,-70.56473,103.45,155.33,4,3,Si,Si,Si,Si,12400.0,VITACURA,1543.911455,Manquehue,No
-33.47339021,-70.59259604,143.0,201.0,4,2,Si,Si,Si,Si,7674.39,NUNOA,1538.207997,Los Presidentes,No
-33.5773578,-70.5669194,60.0,130.0,3,1,Si,Si,Si,Si,1295.0,PUENTE ALTO,1530.819379,Hospital Sotero del Rio,No
-33.555025,-70.609734,47.0,109.0,3,1,,No,No,No,1141.26,LA FLORIDA,1530.573504,La Granja,No
-33.35832,-70.6771,130.0,196.0,4,1,Si,Si,Si,Si,6990.0,HUECHURABA,1530.031114,Los Libertadores,No
-33.4190986,-70.5346036,75.0,304.0,3,1,Si,Si,Si,Si,6335.34,LAS CONDES,1521.145828,Los Dominicos,No
-33.4265686,-70.7025269,64.0,65.0,1,1,Si,Si,Si,Si,3360.0,QUINTA NORMAL,1517.279148,Blanqueado,No
-33.4234427,-70.5708524,154.0,203.0,4,2,Si,Si,Si,Si,12000.0,LAS CONDES,1511.195886,Manquehue,No
-33.4234427,-70.5708524,154.0,203.0,4,2,Si,Si,Si,Si,12000.0,LAS CONDES,1511.195886,Manquehue,No
-33.59401,-70.594318,76.0,204.0,3,3,No,No,No,No,2074.35,PUENTE ALTO,1507.039366,Protectora de la Infancia,No
-33.59401,-70.594318,76.0,204.0,3,3,No,No,No,No,2027.63,PUENTE ALTO,1507.039366,Protectora de la Infancia,No
-33.5065644,-70.7716707,86.0,171.0,3,3,Si,Si,Si,Si,3293.4,MAIPU,1506.620812,Plaza de Maipu,No
-33.5889484,-70.5948985,54.0,147.0,3,1,Si,Si,Si,Si,1616.5,PUENTE ALTO,1504.614396,Protectora de la Infancia,No
-33.41956034,-70.53545235,75.0,270.0,3,1,Si,Si,Si,Si,7809.03,LAS CONDES,1500.757721,Los Dominicos,No
-33.48058487,-70.59361306,127.0,377.0,3,2,Si,Si,Si,Si,5190.0,MACUL,1495.553633,Los Presidentes,No
-33.3540042,-70.6810527,117.0,180.0,4,3,,Si,Si,Si,6200.0,HUECHURABA,1495.040189,Los Libertadores,No
-33.3540042,-70.6810527,117.0,180.0,4,3,Si,Si,Si,Si,6200.0,HUECHURABA,1495.040189,Los Libertadores,No
-33.3540042,-70.6810527,117.0,180.0,4,3,Si,Si,Si,Si,6450.0,HUECHURABA,1495.040189,Los Libertadores,No
-33.3939814,-70.5503613,74.0,240.0,3,2,Si,Si,Si,Si,11300.0,LAS CONDES,1494.488782,Los Dominicos,No
-33.39955857,-70.58240263,125.0,352.0,4,3,Si,Si,Si,Si,14800.0,VITACURA,1487.913638,Escuela Militar,No
-33.4195624,-70.5356676,75.0,270.0,3,1,Si,Si,Si,Si,7809.03,LAS CONDES,1487.487526,Los Dominicos,No
-33.422077,-70.550721,115.0,253.0,4,3,Si,Si,Si,Si,10550.0,LAS CONDES,1487.11701,Hernando de Magallanes,No
-33.543195,-70.573726,92.0,373.0,5,2,Si,Si,Si,Si,6112.58,LA FLORIDA,1482.017901,Trinidad,No
-33.4224217,-70.5420033,200.0,254.0,4,4,Si,Si,Si,Si,13500.0,LAS CONDES,1481.820659,Los Dominicos,No
-33.57311393,-70.5679293,66.0,128.0,3,1,Si,Si,Si,Si,1211.745,PUENTE ALTO,1479.698312,Hospital Sotero del Rio,No
-33.4747559,-70.7252684,110.0,119.0,3,2,Si,Si,Si,Si,2079.3564,MAIPU,1473.829242,Las Parcelas,No
-33.47817603,-70.56405902,45.0,120.0,2,1,Si,Si,Si,Si,2235.0,PENALOLEN,1471.750931,Los Presidentes,No
-33.6011152,-70.5921501,86.0,113.0,3,3,Si,Si,Si,Si,1884.94,PUENTE ALTO,1470.728921,Las Mercedes,No
-33.6011152,-70.5921501,86.0,113.0,3,3,Si,Si,Si,Si,1884.94,PUENTE ALTO,1470.728921,Las Mercedes,No
-33.598427,-70.5918161,90.0,150.0,3,3,Si,Si,Si,Si,2250.0,PUENTE ALTO,1470.696207,Las Mercedes,No
-33.598427,-70.5918161,90.0,150.0,3,3,,Si,Si,Si,2250.0,PUENTE ALTO,1470.696207,Las Mercedes,No
-33.5866194,-70.5655963,100.0,223.0,3,2,No,No,No,No,2047.52,PUENTE ALTO,1460.789979,Protectora de la Infancia,No
-33.5553553,-70.5719789,64.0,81.0,3,2,Si,Si,Si,Si,2235.0,LA FLORIDA,1460.38213,Los Quillayes,No
-33.5241336,-70.7604738,125.0,147.0,3,2,Si,Si,Si,Si,3193.74,MAIPU,1457.340815,Plaza de Maipu,No
-33.508791,-70.742485,155.0,160.0,4,5,Si,Si,Si,Si,2039.4,MAIPU,1456.070891,Plaza de Maipu,No
-33.599534,-70.591858,,264.0,3,3,No,No,No,No,2331.64,PUENTE ALTO,1455.184335,Las Mercedes,No
-33.59378,-70.593839,133.0,133.0,3,3,Si,Si,Si,Si,2150.0,PUENTE ALTO,1454.596363,Protectora de la Infancia,No
-33.4909059,-70.598419,99.0,120.0,3,1,Si,Si,Si,Si,8078.31,MACUL,1446.055372,Las Torres,No
-33.5044751,-70.6701577,129.0,160.0,3,2,Si,Si,Si,Si,4981.62,PEDRO AGUIRRE CERDA,1445.893666,Cuidad del Nino,No
-33.421666,-70.549127,140.0,241.0,4,3,Si,Si,Si,Si,11700.0,LAS CONDES,1441.873559,Los Dominicos,No
-33.471034,-70.594689,,294.0,4,1,No,No,No,No,2850.0,NUNOA,1441.761648,Estadio Nacional,No
-33.55535701,-70.61393201,58.0,69.0,2,1,Si,Si,Si,Si,1427.17,LA GRANJA,1441.168964,La Granja,No
-33.3541101,-70.6818235,,200.0,4,4,Si,Si,Si,Si,6990.0,HUECHURABA,1438.575609,Los Libertadores,No
-33.39446,-70.55193,167.0,267.0,3,3,Si,Si,Si,Si,14990.0,LAS CONDES,1437.83104,Hernando de Magallanes,No
-33.5239189,-70.7605274,125.0,247.0,3,2,Si,Si,Si,Si,3193.74,MAIPU,1437.806595,Plaza de Maipu,No
-33.3867,-70.6600957,71.0,164.0,3,1,,Si,Si,Si,2750.0,CONCHALI,1432.931596,Conchali,No
-33.47097,-70.594756,101.0,294.0,4,1,No,No,No,No,2900.0,NUNOA,1432.560407,Estadio Nacional,No
-33.4883782,-70.7325092,130.0,142.0,4,3,Si,Si,Si,Si,2043.8088,MAIPU,1431.197675,Monte Tabor,No
-33.4883782,-70.7325092,130.0,142.0,4,3,Si,Si,Si,Si,2043.8088,MAIPU,1431.197675,Monte Tabor,No
-33.4883782,-70.7325092,,142.0,4,3,Si,Si,Si,Si,2046.1782,MAIPU,1431.197675,Monte Tabor,No
-33.4849429,-70.7663136,59.0,61.0,2,1,Si,Si,Si,Si,1762.2,MAIPU,1428.001711,Del Sol,No
-33.602553,-70.563256,133.0,245.0,5,2,No,No,No,No,976.62,PUENTE ALTO,1422.765336,Las Mercedes,No
-33.470827,-70.709891,84.0,263.0,3,1,No,No,No,No,1291.2,ESTACION CENTRAL,1420.214607,Las Rejas,No
-33.4220713,-70.5443819,116.0,265.0,4,2,Si,Si,Si,Si,11500.0,LAS CONDES,1419.414799,Los Dominicos,No
-33.4925064,-70.6820785,140.0,180.0,4,2,Si,Si,Si,Si,2019.58,PEDRO AGUIRRE CERDA,1416.658756,Lo Valledor,No
-33.4925064,-70.6820785,140.0,180.0,4,2,Si,Si,Si,Si,2019.58,PEDRO AGUIRRE CERDA,1416.658756,Lo Valledor,No
-33.4925064,-70.6820785,,180.0,4,2,Si,Si,Si,Si,2021.92,PEDRO AGUIRRE CERDA,1416.658756,Lo Valledor,No
-33.3542407,-70.6820204,110.0,130.0,3,3,Si,Si,Si,Si,7080.0,HUECHURABA,1416.228247,Los Libertadores,No
-33.3542407,-70.6820204,86.0,100.0,3,3,Si,Si,Si,Si,6000.0,HUECHURABA,1416.228247,Los Libertadores,No
-33.528866,-70.630357,,228.0,2,1,No,No,No,No,1506.4,LA GRANJA,1406.05219,Santa Rosa,No
-33.4707858,-70.7095235,103.0,153.0,2,2,Si,Si,Si,Si,3204.39,ESTACION CENTRAL,1405.546895,Las Rejas,No
-33.4707858,-70.7095235,103.0,153.0,2,2,Si,Si,Si,Si,3204.39,ESTACION CENTRAL,1405.546895,Las Rejas,No
-33.35362,-70.68311,115.0,281.0,4,3,Si,Si,Si,Si,6490.0,HUECHURABA,1404.988971,Los Libertadores,No
-33.5579747,-70.5999008,131.0,105.0,3,2,Si,Si,Si,Si,2600.0,LA FLORIDA,1404.259838,San Jose de la Estrella,No
-33.5579747,-70.5999008,131.0,105.0,3,2,Si,Si,Si,Si,2600.0,LA FLORIDA,1404.259838,San Jose de la Estrella,No
-33.418972,-70.5362665,70.0,283.0,3,1,Si,Si,Si,Si,7809.03,LAS CONDES,1404.077876,Los Dominicos,No
-33.5977015,-70.5914004,104.0,138.0,4,3,Si,Si,Si,Si,1911.865,PUENTE ALTO,1402.34178,Protectora de la Infancia,No
-33.41890525,-70.5362606,,283.0,3,1,Si,Si,Si,Si,7809.03,LAS CONDES,1399.177088,Los Dominicos,No
-33.5021553,-70.6400484,164.0,260.0,4,1,No,No,No,No,859.98,SAN MIGUEL,1397.720003,Lo Vial,No
-33.4392437,-70.5532677,140.0,240.0,3,3,Si,Si,Si,Si,14500.0,LA REINA,1396.967514,Fernando Castillo Velasco,No
-33.4719116,-70.5627854,110.0,240.0,5,5,Si,Si,Si,Si,9300.0,PENALOLEN,1396.967331,Grecia,No
-33.4719116,-70.5627854,151.0,420.0,3,3,Si,Si,Si,Si,11500.0,PENALOLEN,1396.967331,Grecia,No
-33.4719116,-70.5627854,110.0,240.0,5,5,Si,Si,Si,Si,9300.0,PENALOLEN,1396.967331,Grecia,No
-33.4719116,-70.5627854,63.0,150.0,2,2,Si,Si,Si,Si,3767.0,PENALOLEN,1396.967331,Grecia,No
-33.434617,-70.7504111,70.5,122.0,2,1,Si,Si,Si,Si,1884.94,PUDAHUEL,1393.483622,Pudahuel,No
-33.4903166,-70.672391,54.0,210.0,3,1,Si,Si,Si,Si,2288.85,PEDRO AGUIRRE CERDA,1390.720689,Pesidente Pedro Aguirre Cerda,No
-33.4903166,-70.672391,54.0,210.0,3,1,Si,Si,Si,Si,2288.85,PEDRO AGUIRRE CERDA,1390.720689,Pesidente Pedro Aguirre Cerda,No
-33.4697422,-70.6978087,,91.0,3,1,Si,Si,Si,Si,2260.0,ESTACION CENTRAL,1386.51784,Cerrillos,No
-33.35324638,-70.68413388,94.0,160.0,3,3,Si,Si,Si,Si,4800.0,HUECHURABA,1386.01646,Los Libertadores,No
-33.35324638,-70.68413388,94.0,160.0,3,3,Si,Si,Si,Si,4800.0,HUECHURABA,1386.01646,Los Libertadores,No
-33.5308975,-70.5799123,60.0,97.0,2,1,Si,Si,Si,Si,3769.88,LA FLORIDA,1385.049788,Rojas Magallanes,No
-33.5929526,-70.5933318,79.0,122.0,3,2,Si,Si,Si,Si,1736.835,PUENTE ALTO,1384.324107,Protectora de la Infancia,No
-33.5929526,-70.5933318,79.0,122.0,3,2,Si,Si,Si,Si,1736.835,PUENTE ALTO,1384.324107,Protectora de la Infancia,No
-33.5929526,-70.5933318,79.0,122.0,3,2,Si,Si,Si,Si,1736.835,PUENTE ALTO,1384.324107,Protectora de la Infancia,No
-33.5929526,-70.5933318,,122.0,3,2,Si,Si,Si,Si,1738.85,PUENTE ALTO,1384.324107,Protectora de la Infancia,No
-33.4723533,-70.7264896,101.0,119.0,4,1,Si,Si,Si,Si,2261.82,MAIPU,1380.704925,Las Parcelas,No
-33.440973,-70.754267,138.0,287.0,5,2,No,No,No,No,1640.56,PUDAHUEL,1379.720106,Pudahuel,No
-33.35272053,-70.68543365,,240.0,4,3,Si,Si,Si,Si,6950.0,HUECHURABA,1378.839391,Los Libertadores,No
-33.384811,-70.657708,88.0,144.0,4,1,Si,Si,Si,Si,2900.0,CONCHALI,1367.607034,Vespucio Norte,No
-33.41860973,-70.53643227,90.0,270.0,4,2,Si,Si,Si,Si,8347.58,LAS CONDES,1365.332277,Los Dominicos,No
-33.475824,-70.608304,70.0,343.0,4,2,No,No,No,No,4390.000011,MACUL,1361.993392,Estadio Nacional,No
-33.475824,-70.608304,70.0,343.0,4,2,No,No,No,No,3989.999989,MACUL,1361.993392,Estadio Nacional,No
-33.48862604,-70.59518075,93.0,375.0,4,2,Si,Si,Si,Si,9000.0,MACUL,1351.883497,Las Torres,No
-33.3955508,-70.5514334,103.0,216.0,3,2,Si,Si,Si,Si,10490.0,LAS CONDES,1350.231699,Hernando de Magallanes,No
-33.5631691,-70.5719176,49.0,153.0,3,1,No,No,No,No,972.84,LA FLORIDA,1347.846594,Los Quillayes,No
-33.61189785,-70.5626516,60.0,100.0,2,1,Si,Si,Si,Si,1831.085,PUENTE ALTO,1345.066143,Plaza Puente Alto,No
-33.5940508,-70.5924967,112.0,138.0,3,3,Si,Si,Si,Si,2100.0,PUENTE ALTO,1334.784149,Protectora de la Infancia,No
-33.5940508,-70.5924967,112.0,138.0,3,3,Si,Si,Si,Si,2100.0,PUENTE ALTO,1334.784149,Protectora de la Infancia,No
-33.49776291,-70.59963048,60.0,185.0,2,2,Si,Si,Si,Si,4590.0,MACUL,1333.884658,Las Torres,No
-33.5529187,-70.5998481,108.2,210.0,4,3,Si,Si,Si,Si,4930.0,LA FLORIDA,1330.739828,San Jose de la Estrella,No
-33.496065,-70.691426,78.0,186.0,2,1,No,No,No,No,1596.31,PEDRO AGUIRRE CERDA,1329.82923,Cerrillos,No
-33.5517858,-70.6082198,45.0,105.0,2,1,No,No,No,No,680.05,LA FLORIDA,1327.487825,La Granja,No
-33.356665,-70.680705,108.0,315.0,3,2,No,No,No,No,3737.3,HUECHURABA,1327.350975,Los Libertadores,No
-33.4928567,-70.6655707,140.0,200.0,4,2,Si,Si,Si,Si,4450.0,PEDRO AGUIRRE CERDA,1320.495261,Lo Vial,No
-33.516505,-70.7455862,56.0,216.0,2,1,Si,Si,Si,Si,1438.8,MAIPU,1314.415964,Plaza de Maipu,No
-33.516505,-70.7455862,56.0,216.0,2,1,Si,Si,Si,Si,1438.8,MAIPU,1314.415964,Plaza de Maipu,No
-33.4581131,-70.7514529,,150.0,3,2,No,No,No,No,901.76,PUDAHUEL,1311.751501,Barrancas,No
-33.46461742,-70.55312097,90.0,162.0,4,1,Si,Si,Si,Si,3500.6,PENALOLEN,1310.923918,Fernando Castillo Velasco,No
-33.42045372,-70.55161708,177.0,250.0,4,4,Si,Si,Si,Si,13500.0,LAS CONDES,1303.582253,Hernando de Magallanes,No
-33.5765391,-70.5693072,85.0,138.0,4,2,Si,Si,Si,Si,1615.66,PUENTE ALTO,1292.114558,Hospital Sotero del Rio,No
-33.5064254,-70.5758707,61.0,139.0,3,2,Si,Si,Si,Si,4963.0,PENALOLEN,1291.933393,Las Torres,No
-33.5449812,-70.6021906,100.0,150.0,3,2,Si,Si,Si,Si,2423.49,LA FLORIDA,1289.543848,Rojas Magallanes,No
-33.5449812,-70.6021906,100.0,150.0,3,2,Si,Si,Si,Si,2423.49,LA FLORIDA,1289.543848,Rojas Magallanes,No
-33.5449812,-70.6021906,100.0,150.0,3,2,Si,Si,Si,Si,2426.3,LA FLORIDA,1289.543848,Rojas Magallanes,No
-33.3603426,-70.6787961,157.0,212.0,4,4,Si,Si,Si,Si,7990.0,HUECHURABA,1289.149475,Los Libertadores,No
-33.3573837,-70.680676,125.0,125.0,3,4,Si,Si,Si,Si,8300.0,HUECHURABA,1282.88172,Los Libertadores,No
-33.5099681,-70.6437864,175.0,175.0,5,2,Si,Si,Si,Si,5385.54,SAN MIGUEL,1282.214735,Cuidad del Nino,No
-33.420961,-70.555034,,357.0,4,2,Si,Si,Si,Si,9990.0,LAS CONDES,1278.942786,Hernando de Magallanes,No
-33.420961,-70.555034,60.0,357.0,4,2,Si,Si,Si,Si,9990.0,LAS CONDES,1278.942786,Hernando de Magallanes,No
-33.5325822,-70.5804955,70.0,70.0,3,1,Si,Si,Si,Si,3473.67,LA FLORIDA,1272.788898,Rojas Magallanes,No
-33.4137305,-70.5335811,139.0,298.0,4,3,Si,Si,Si,Si,13971.0,LAS CONDES,1272.364428,Los Dominicos,No
-33.4137305,-70.5335811,139.0,298.0,4,3,Si,Si,Si,Si,13973.0,LAS CONDES,1272.364428,Los Dominicos,No
-33.4137305,-70.5335811,139.0,298.0,4,3,Si,Si,Si,Si,14003.0,LAS CONDES,1272.364428,Los Dominicos,No
-33.458984,-70.750579,54.0,138.0,2,1,No,No,No,No,2041.31,PUDAHUEL,1271.241728,Barrancas,No
-33.437321,-70.560555,172.0,284.0,4,4,Si,Si,Si,Si,13000.0,LA REINA,1268.65031,Principe de Gales,No
-33.3548993,-70.6836473,100.0,140.0,3,3,Si,Si,Si,Si,4850.0,HUECHURABA,1268.33733,Los Libertadores,No
-33.3541374,-70.6850065,86.0,133.0,3,3,Si,Si,Si,Si,5600.0,HUECHURABA,1266.961321,Los Libertadores,No
-33.3541374,-70.6850065,86.0,133.0,3,3,Si,Si,Si,Si,5600.0,HUECHURABA,1266.961321,Los Libertadores,No
-33.3541374,-70.6850065,86.0,133.0,3,3,Si,Si,Si,Si,5600.0,HUECHURABA,1266.961321,Los Libertadores,No
-33.4890357,-70.5943341,185.0,340.0,4,2,Si,Si,Si,Si,8100.0,MACUL,1266.057219,Las Torres,No
-33.35413,-70.68508,82.0,122.0,3,2,Si,Si,Si,Si,4990.0,HUECHURABA,1264.392585,Los Libertadores,No
-33.35413,-70.68508,100.0,140.0,3,3,Si,Si,Si,Si,4850.0,HUECHURABA,1264.392585,Los Libertadores,No
-33.5394875,-70.5774462,73.0,414.0,5,2,Si,Si,Si,Si,5287.0,LA FLORIDA,1263.421518,Trinidad,No
-33.35467022,-70.68413982,90.0,120.0,3,3,Si,Si,Si,Si,5100.0,HUECHURABA,1261.587569,Los Libertadores,No
-33.5375209,-70.5789281,120.0,200.0,4,3,Si,Si,Si,Si,7500.0,LA FLORIDA,1261.485856,Trinidad,No
-33.57556693,-70.59491012,78.0,78.0,3,3,Si,Si,Si,Si,1675.0,PUENTE ALTO,1260.775197,Elisa Correa,No
-33.354005,-70.6854362,79.0,131.0,3,2,Si,Si,Si,Si,4990.0,HUECHURABA,1260.609297,Los Libertadores,No
-33.600768,-70.590022,75.0,202.0,3,3,No,No,No,No,2255.66,PUENTE ALTO,1259.787415,Las Mercedes,No
-33.446151,-70.5470002,137.81,285.42,4,3,Si,Si,Si,Si,13800.0,LA REINA,1258.726651,Fernando Castillo Velasco,No
-33.4771095,-70.7568556,134.0,303.0,4,4,No,No,No,No,3984.61,MAIPU,1251.724058,Monte Tabor,No
-33.5956538,-70.5664372,80.0,105.0,3,2,Si,Si,Si,Si,1279.065,PUENTE ALTO,1250.369439,Las Mercedes,No
-33.5956538,-70.5664372,80.0,105.0,3,2,Si,Si,Si,Si,1279.065,PUENTE ALTO,1250.369439,Las Mercedes,No
-33.5956538,-70.5664372,80.0,105.0,3,2,Si,Si,Si,Si,1279.065,PUENTE ALTO,1250.369439,Las Mercedes,No
-33.5956538,-70.5664372,80.0,105.0,3,2,Si,Si,Si,Si,1280.55,PUENTE ALTO,1250.369439,Las Mercedes,No
-33.489385,-70.7352,100.0,300.0,3,2,No,No,No,No,1872.38,MAIPU,1248.437303,Monte Tabor,No
-33.49234,-70.63918,,467.0,3,2,Si,Si,Si,Si,6700.0,SAN JOAQUIN,1243.454864,San Miguel,No
-33.566276,-70.5718672,75.0,87.0,3,1,Si,Si,Si,Si,1050.18,PUENTE ALTO,1243.221216,Elisa Correa,No
-33.481059,-70.591051,60.0,282.0,2,1,No,No,No,No,2897.68,MACUL,1243.065022,Los Presidentes,No
-33.5664275,-70.5718365,78.0,87.0,2,2,Si,Si,Si,Si,1144.425,PUENTE ALTO,1242.425163,Elisa Correa,No
-33.42091,-70.5696739,140.0,213.0,3,3,Si,Si,Si,Si,11000.0,LAS CONDES,1238.017414,Manquehue,No
-33.4721727,-70.7005918,54.0,161.0,3,1,Si,Si,Si,Si,3231.32,ESTACION CENTRAL,1232.787826,Cerrillos,No
-33.4721727,-70.7005918,54.0,161.0,3,1,Si,Si,Si,Si,3231.32,ESTACION CENTRAL,1232.787826,Cerrillos,No
-33.5664454,-70.5719759,78.0,87.0,1,2,Si,Si,Si,Si,1144.425,PUENTE ALTO,1228.468777,Elisa Correa,No
-33.5452,-70.654933,111.0,285.0,4,1,No,No,No,No,1318.69,LA CISTERNA,1227.806907,La Cisterna,No
-33.42044887,-70.55707709,136.0,308.0,4,2,Si,Si,Si,Si,13619.0,LAS CONDES,1226.996225,Hernando de Magallanes,No
-33.4836581,-70.7633986,115.0,257.0,3,3,No,No,No,No,3627.68,MAIPU,1221.336088,Del Sol,No
-33.501267,-70.6280113,152.0,347.0,2,1,Si,Si,Si,Si,5100.0,SAN JOAQUIN,1221.174719,San Joaquin,No
-33.5578242,-70.573606,47.0,77.0,2,1,Si,Si,Si,Si,2396.56,LA FLORIDA,1220.423627,Los Quillayes,No
-33.5861695,-70.5681994,64.0,113.0,3,2,Si,Si,Si,Si,1680.0,PUENTE ALTO,1219.976832,Protectora de la Infancia,No
-33.57304446,-70.57066898,70.0,128.0,4,1,,Si,Si,Si,1279.065,PUENTE ALTO,1219.338782,Hospital Sotero del Rio,No
-33.5332492,-70.5808742,120.0,200.0,4,2,Si,Si,Si,Si,6300.0,LA FLORIDA,1218.328815,Rojas Magallanes,No
-33.5332492,-70.5808742,120.0,200.0,4,2,Si,Si,Si,Si,6800.0,LA FLORIDA,1218.328815,Rojas Magallanes,No
-33.4405012,-70.5603443,110.0,168.0,4,3,Si,Si,Si,Si,8500.0,LA REINA,1216.051294,Fernando Castillo Velasco,No
-33.591849,-70.567904,95.0,241.0,3,1,No,No,No,No,1143.36,PUENTE ALTO,1215.641592,Protectora de la Infancia,No
-33.490155,-70.594722,132.0,450.0,4,3,Si,Si,Si,Si,9950.0,MACUL,1208.006709,Las Torres,No
-33.4841,-70.763449,100.0,116.0,5,3,Si,Si,Si,Si,3432.0,MAIPU,1203.406469,Del Sol,No
-33.49079,-70.73699,117.0,128.0,3,2,,Si,Si,Si,2043.8088,MAIPU,1201.889783,Monte Tabor,No
-33.49079,-70.73699,117.0,128.0,3,2,Si,Si,Si,Si,2043.8088,MAIPU,1201.889783,Monte Tabor,No
-33.49079,-70.73699,117.0,128.0,3,2,Si,Si,Si,Si,2046.1782,MAIPU,1201.889783,Monte Tabor,No
-33.3599419,-70.6800362,140.0,238.0,4,4,Si,Si,Si,Si,8500.0,HUECHURABA,1194.650035,Los Libertadores,No
-33.4966072,-70.7430428,148.3,216.2,5,3,Si,Si,Si,Si,2576.805,MAIPU,1191.773491,Del Sol,No
-33.536359,-70.5807837,117.0,444.0,3,2,Si,Si,Si,Si,10636.44,LA FLORIDA,1189.157587,Rojas Magallanes,No
-33.4423451,-70.5516178,120.0,305.0,5,2,Si,Si,Si,Si,9500.0,LA REINA,1187.952399,Fernando Castillo Velasco,No
-33.39667888,-70.55336109,220.0,375.0,5,5,Si,Si,Si,Si,14500.0,LAS CONDES,1186.129133,Hernando de Magallanes,No
-33.5673828,-70.5955528,79.0,104.0,3,2,Si,Si,Si,Si,3000.0,LA FLORIDA,1184.452514,Elisa Correa,No
-33.4904717,-70.594701,99.0,538.0,4,1,Si,Si,Si,Si,9385.0,MACUL,1183.93047,Las Torres,No
-33.4904717,-70.594701,99.0,538.0,4,1,Si,Si,Si,Si,9385.0,MACUL,1183.93047,Las Torres,No
-33.3559539,-70.6837066,87.0,175.0,3,3,Si,Si,Si,Si,5700.0,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89.0,130.0,3,3,Si,Si,Si,Si,5700.0,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89.0,130.0,3,3,Si,Si,Si,Si,5700.0,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,87.0,130.0,3,3,Si,Si,Si,Si,5700.0,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89.0,130.0,3,3,Si,Si,Si,Si,5700.0,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89.0,130.0,3,3,Si,Si,Si,Si,5900.0,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89.0,130.0,3,3,Si,Si,Si,Si,5900.0,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89.0,130.0,3,3,Si,Si,Si,Si,5900.0,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89.0,130.0,3,3,Si,Si,Si,Si,5900.0,HUECHURABA,1178.128875,Los Libertadores,No
-33.3559539,-70.6837066,89.0,130.0,3,3,Si,Si,Si,Si,5700.0,HUECHURABA,1178.128875,Los Libertadores,No
-33.4650007,-70.5908768,82.0,166.0,3,1,Si,Si,Si,Si,6490.0,NUNOA,1176.425406,Chile Espana,No
